lowerBound,upperBound,HourOfDay,BucketMinuteOfHour,DayOfWeek,combo
15,15,20,15,Tuesday,"splunksearch03-exec-main"
"948.04415220378790","1125.95584779621200",20,15,Tuesday,"usesplunkdeploy01-stream:ip-main"
0,0,20,15,Tuesday,"usesplunkfwd01-detectify_findings-main"
15,15,20,15,Tuesday,"usesplunkfwd01-exec-main"
0,0,20,15,Wednesday,"34.193.54.29:8088-httpevent-main"
0,0,20,15,Wednesday,"splunkes01-ess_content_importer-main"
"288.763852046208060","391.236147953791940",20,15,Wednesday,"splunkes01-stream:ip-main"
15,15,20,15,Wednesday,"splunksearch01-exec-main"
15,15,20,15,Wednesday,"splunksearch02-exec-main"
0,0,20,15,Wednesday,"splunksearch02-stash-main"
15,15,20,15,Wednesday,"splunksearch03-exec-main"
"905.652572672270400","1014.347427327729600",20,15,Wednesday,"usesplunkdeploy01-stream:ip-main"
0,0,20,15,Wednesday,"usesplunkfwd01-detectify_findings-main"
"12.8786796564403580","17.1213203435596420",20,15,Wednesday,"usesplunkfwd01-exec-main"
0,0,20,30,Friday,"34.193.54.29:8088-httpevent-main"
0,0,20,30,Friday,"splunkes01-ess_content_importer-main"
"306.941899716778040","393.058100283221960",20,30,Friday,"splunkes01-stream:ip-main"
15,15,20,30,Friday,"splunksearch01-exec-main"
15,15,20,30,Friday,"splunksearch02-exec-main"
0,0,20,30,Friday,"splunksearch02-stash-main"
15,15,20,30,Friday,"splunksearch03-exec-main"
"167.96468478758630","1782.03531521241370",20,30,Friday,"usesplunkdeploy01-stream:ip-main"
0,0,20,30,Friday,"usesplunkfwd01-detectify_findings-main"
15,15,20,30,Friday,"usesplunkfwd01-exec-main"
0,0,20,30,Monday,"34.193.54.29:8088-httpevent-main"
0,0,20,30,Monday,"splunkes01-ess_content_importer-main"
"318.347824754085250","419.652175245914750",20,30,Monday,"splunkes01-stream:ip-main"
15,15,20,30,Monday,"splunksearch01-exec-main"
15,15,20,30,Monday,"splunksearch02-exec-main"
0,0,20,30,Monday,"splunksearch02-stash-main"
15,15,20,30,Monday,"splunksearch03-exec-main"
"305.1944368371856","1594.8055631628145",20,30,Monday,"usesplunkdeploy01-stream:ip-main"
0,0,20,30,Monday,"usesplunkfwd01-detectify_findings-main"
15,15,20,30,Monday,"usesplunkfwd01-exec-main"
0,0,20,30,Saturday,"34.193.54.29:8088-httpevent-main"
0,0,20,30,Saturday,"splunkes01-ess_content_importer-main"
"311.49444532600070","346.50555467399930",20,30,Saturday,"splunkes01-stream:ip-main"
15,15,20,30,Saturday,"splunksearch01-exec-main"
15,15,20,30,Saturday,"splunksearch02-exec-main"
0,0,20,30,Saturday,"splunksearch02-stash-main"
15,15,20,30,Saturday,"splunksearch03-exec-main"
"357.1197891940394","1574.8802108059606",20,30,Saturday,"usesplunkdeploy01-stream:ip-main"
0,0,20,30,Saturday,"usesplunkfwd01-detectify_findings-main"
15,15,20,30,Saturday,"usesplunkfwd01-exec-main"
0,0,20,30,Sunday,"34.193.54.29:8088-httpevent-main"
0,0,20,30,Sunday,"splunkes01-ess_content_importer-main"
"327.92863206407475","412.07136793592525",20,30,Sunday,"splunkes01-stream:ip-main"
15,15,20,30,Sunday,"splunksearch01-exec-main"
15,15,20,30,Sunday,"splunksearch02-exec-main"
0,0,20,30,Sunday,"splunksearch02-stash-main"
15,15,20,30,Sunday,"splunksearch03-exec-main"
"356.29715377046150","1581.70284622953840",20,30,Sunday,"usesplunkdeploy01-stream:ip-main"
0,0,20,30,Sunday,"usesplunkfwd01-detectify_findings-main"
"15.3333333333332380","16.6666666666667600",20,30,Sunday,"usesplunkfwd01-exec-main"
0,0,20,30,Thursday,"34.193.54.29:8088-httpevent-main"
0,0,20,30,Thursday,"splunkes01-ess_content_importer-main"
"307.619773124657850","376.380226875342150",20,30,Thursday,"splunkes01-stream:ip-main"
15,15,20,30,Thursday,"splunksearch01-exec-main"
15,15,20,30,Thursday,"splunksearch02-exec-main"
0,0,20,30,Thursday,"splunksearch02-stash-main"
15,15,20,30,Thursday,"splunksearch03-exec-main"
"360.2102313565798","1597.7897686434203",20,30,Thursday,"usesplunkdeploy01-stream:ip-main"
0,0,20,30,Thursday,"usesplunkfwd01-detectify_findings-main"
15,15,20,30,Thursday,"usesplunkfwd01-exec-main"
0,0,20,30,Tuesday,"34.193.54.29:8088-httpevent-main"
0,0,20,30,Tuesday,"splunkes01-ess_content_importer-main"
"285.61906968533947","388.38093031466053",20,30,Tuesday,"splunkes01-stream:ip-main"
15,15,20,30,Tuesday,"splunksearch01-exec-main"
15,15,20,30,Tuesday,"splunksearch02-exec-main"
0,0,20,30,Tuesday,"splunksearch02-stash-main"
15,15,20,30,Tuesday,"splunksearch03-exec-main"
"908.31382747072510","1035.68617252927500",20,30,Tuesday,"usesplunkdeploy01-stream:ip-main"
0,0,20,30,Tuesday,"usesplunkfwd01-detectify_findings-main"
15,15,20,30,Tuesday,"usesplunkfwd01-exec-main"
0,0,20,30,Wednesday,"34.193.54.29:8088-httpevent-main"
0,0,20,30,Wednesday,"splunkes01-ess_content_importer-main"
"309.805045856645960","360.194954143354040",20,30,Wednesday,"splunkes01-stream:ip-main"
15,15,20,30,Wednesday,"splunksearch01-exec-main"
15,15,20,30,Wednesday,"splunksearch02-exec-main"
0,0,20,30,Wednesday,"splunksearch02-stash-main"
15,15,20,30,Wednesday,"splunksearch03-exec-main"
"915.397540610073500","1024.602459389926500",20,30,Wednesday,"usesplunkdeploy01-stream:ip-main"
0,0,20,30,Wednesday,"usesplunkfwd01-detectify_findings-main"
"9.497253327576548","22.502746672423452",20,30,Wednesday,"usesplunkfwd01-exec-main"
0,0,20,45,Friday,"34.193.54.29:8088-httpevent-main"
0,0,20,45,Friday,"splunkes01-ess_content_importer-main"
"296.124851342437800","377.875148657562200",20,45,Friday,"splunkes01-stream:ip-main"
15,15,20,45,Friday,"splunksearch01-exec-main"
15,15,20,45,Friday,"splunksearch02-exec-main"
0,0,20,45,Friday,"splunksearch02-stash-main"
15,15,20,45,Friday,"splunksearch03-exec-main"
"155.65640078190","1768.34359921810",20,45,Friday,"usesplunkdeploy01-stream:ip-main"
0,0,20,45,Friday,"usesplunkfwd01-detectify_findings-main"
15,15,20,45,Friday,"usesplunkfwd01-exec-main"
0,0,20,45,Monday,"34.193.54.29:8088-httpevent-main"
0,0,20,45,Monday,"splunkes01-ess_content_importer-main"
"307.40221333717640","392.59778666282360",20,45,Monday,"splunkes01-stream:ip-main"
15,15,20,45,Monday,"splunksearch01-exec-main"
15,15,20,45,Monday,"splunksearch02-exec-main"
0,0,20,45,Monday,"splunksearch02-stash-main"
15,15,20,45,Monday,"splunksearch03-exec-main"
"296.8071165305746","1597.1928834694254",20,45,Monday,"usesplunkdeploy01-stream:ip-main"
0,0,20,45,Monday,"usesplunkfwd01-detectify_findings-main"
15,15,20,45,Monday,"usesplunkfwd01-exec-main"
0,0,20,45,Saturday,"34.193.54.29:8088-httpevent-main"
0,0,20,45,Saturday,"splunkes01-ess_content_importer-main"
"315.592254577316400","372.407745422683600",20,45,Saturday,"splunkes01-stream:ip-main"
15,15,20,45,Saturday,"splunksearch01-exec-main"
15,15,20,45,Saturday,"splunksearch02-exec-main"
0,0,20,45,Saturday,"splunksearch02-stash-main"
15,15,20,45,Saturday,"splunksearch03-exec-main"
"347.9457240022766","1566.0542759977234",20,45,Saturday,"usesplunkdeploy01-stream:ip-main"
0,0,20,45,Saturday,"usesplunkfwd01-detectify_findings-main"
15,15,20,45,Saturday,"usesplunkfwd01-exec-main"
0,0,20,45,Sunday,"34.193.54.29:8088-httpevent-main"
0,0,20,45,Sunday,"splunkes01-ess_content_importer-main"
"303.522736671931850","358.477263328068150",20,45,Sunday,"splunkes01-stream:ip-main"
15,15,20,45,Sunday,"splunksearch01-exec-main"
15,15,20,45,Sunday,"splunksearch02-exec-main"
0,0,20,45,Sunday,"splunksearch02-stash-main"
15,15,20,45,Sunday,"splunksearch03-exec-main"
"343.31013508400930","1564.68986491599070",20,45,Sunday,"usesplunkdeploy01-stream:ip-main"
0,0,20,45,Sunday,"usesplunkfwd01-detectify_findings-main"
15,15,20,45,Sunday,"usesplunkfwd01-exec-main"
0,0,20,45,Thursday,"34.193.54.29:8088-httpevent-main"
0,0,20,45,Thursday,"splunkes01-ess_content_importer-main"
"298.629960629940970","377.370039370059030",20,45,Thursday,"splunkes01-stream:ip-main"
15,15,20,45,Thursday,"splunksearch01-exec-main"
15,15,20,45,Thursday,"splunksearch02-exec-main"
0,0,20,45,Thursday,"splunksearch02-stash-main"
15,15,20,45,Thursday,"splunksearch03-exec-main"
"331.94004246261750","1568.05995753738260",20,45,Thursday,"usesplunkdeploy01-stream:ip-main"
0,0,20,45,Thursday,"usesplunkfwd01-detectify_findings-main"
15,15,20,45,Thursday,"usesplunkfwd01-exec-main"
0,0,20,45,Tuesday,"34.193.54.29:8088-httpevent-main"
0,0,20,45,Tuesday,"splunkes01-ess_content_importer-main"
"295.33095244168790","388.66904755831210",20,45,Tuesday,"splunkes01-stream:ip-main"
15,15,20,45,Tuesday,"splunksearch01-exec-main"
15,15,20,45,Tuesday,"splunksearch02-exec-main"
0,0,20,45,Tuesday,"splunksearch02-stash-main"
15,15,20,45,Tuesday,"splunksearch03-exec-main"
"915.298547491417300","1010.701452508582700",20,45,Tuesday,"usesplunkdeploy01-stream:ip-main"
0,0,20,45,Tuesday,"usesplunkfwd01-detectify_findings-main"
15,15,20,45,Tuesday,"usesplunkfwd01-exec-main"
0,0,20,45,Wednesday,"34.193.54.29:8088-httpevent-main"
0,0,20,45,Wednesday,"splunkes01-ess_content_importer-main"
"301.61398275137765","376.38601724862235",20,45,Wednesday,"splunkes01-stream:ip-main"
15,15,20,45,Wednesday,"splunksearch01-exec-main"
15,15,20,45,Wednesday,"splunksearch02-exec-main"
0,0,20,45,Wednesday,"splunksearch02-stash-main"
15,15,20,45,Wednesday,"splunksearch03-exec-main"
"912.390360046623600","993.609639953376400",20,45,Wednesday,"usesplunkdeploy01-stream:ip-main"
0,0,20,45,Wednesday,"usesplunkfwd01-detectify_findings-main"
"14.2928932188134520","15.7071067811865480",20,45,Wednesday,"usesplunkfwd01-exec-main"
0,0,21,00,Friday,"34.193.54.29:8088-httpevent-main"
0,0,21,00,Friday,"splunkes01-ess_content_importer-main"
"313.934874810658400","360.065125189341600",21,00,Friday,"splunkes01-stream:ip-main"
15,15,21,00,Friday,"splunksearch01-exec-main"
15,15,21,00,Friday,"splunksearch02-exec-main"
0,0,21,00,Friday,"splunksearch02-stash-main"
15,15,21,00,Friday,"splunksearch03-exec-main"
"160.71513050100828","1779.28486949899160",21,00,Friday,"usesplunkdeploy01-stream:ip-main"
0,0,21,00,Friday,"usesplunkfwd01-detectify_findings-main"
15,15,21,00,Friday,"usesplunkfwd01-exec-main"
0,0,21,00,Monday,"34.193.54.29:8088-httpevent-main"
0,0,21,00,Monday,"splunkes01-ess_content_importer-main"
"305.205751928554660","366.794248071445340",21,00,Monday,"splunkes01-stream:ip-main"
15,15,21,00,Monday,"splunksearch01-exec-main"
15,15,21,00,Monday,"splunksearch02-exec-main"
0,0,21,00,Monday,"splunksearch02-stash-main"
15,15,21,00,Monday,"splunksearch03-exec-main"
"300.37998136703450","1597.62001863296560",21,00,Monday,"usesplunkdeploy01-stream:ip-main"
0,0,21,00,Monday,"usesplunkfwd01-detectify_findings-main"
"15.2928932188134520","16.7071067811865460",21,00,Monday,"usesplunkfwd01-exec-main"
0,0,21,00,Saturday,"34.193.54.29:8088-httpevent-main"
0,0,21,00,Saturday,"splunkes01-ess_content_importer-main"
"310.068287800538700","353.931712199461300",21,00,Saturday,"splunkes01-stream:ip-main"
15,15,21,00,Saturday,"splunksearch01-exec-main"
15,15,21,00,Saturday,"splunksearch02-exec-main"
0,0,21,00,Saturday,"splunksearch02-stash-main"
15,15,21,00,Saturday,"splunksearch03-exec-main"
"347.2761931671232","1560.7238068328768",21,00,Saturday,"usesplunkdeploy01-stream:ip-main"
0,0,21,00,Saturday,"usesplunkfwd01-detectify_findings-main"
15,15,21,00,Saturday,"usesplunkfwd01-exec-main"
0,0,21,00,Sunday,"34.193.54.29:8088-httpevent-main"
0,0,21,00,Sunday,"splunkes01-ess_content_importer-main"
"316.535529340375300","395.464470659624700",21,00,Sunday,"splunkes01-stream:ip-main"
15,15,21,00,Sunday,"splunksearch01-exec-main"
15,15,21,00,Sunday,"splunksearch02-exec-main"
0,0,21,00,Sunday,"splunksearch02-stash-main"
15,15,21,00,Sunday,"splunksearch03-exec-main"
"353.04548953172946","1566.95451046827070",21,00,Sunday,"usesplunkdeploy01-stream:ip-main"
0,0,21,00,Sunday,"usesplunkfwd01-detectify_findings-main"
15,15,21,00,Sunday,"usesplunkfwd01-exec-main"
0,0,21,00,Thursday,"34.193.54.29:8088-httpevent-main"
0,0,21,00,Thursday,"splunkes01-ess_content_importer-main"
"304.59629650796070","369.40370349203930",21,00,Thursday,"splunkes01-stream:ip-main"
15,15,21,00,Thursday,"splunksearch01-exec-main"
15,15,21,00,Thursday,"splunksearch02-exec-main"
0,0,21,00,Thursday,"splunksearch02-stash-main"
15,15,21,00,Thursday,"splunksearch03-exec-main"
"341.2250408414358","1580.7749591585643",21,00,Thursday,"usesplunkdeploy01-stream:ip-main"
0,0,21,00,Thursday,"usesplunkfwd01-detectify_findings-main"
15,15,21,00,Thursday,"usesplunkfwd01-exec-main"
0,0,21,00,Tuesday,"34.193.54.29:8088-httpevent-main"
0,0,21,00,Tuesday,"splunkes01-ess_content_importer-main"
"294.152825268220570","367.847174731779430",21,00,Tuesday,"splunkes01-stream:ip-main"
15,15,21,00,Tuesday,"splunksearch01-exec-main"
15,15,21,00,Tuesday,"splunksearch02-exec-main"
0,0,21,00,Tuesday,"splunksearch02-stash-main"
15,15,21,00,Tuesday,"splunksearch03-exec-main"
"907.08901325422400","1008.91098674577600",21,00,Tuesday,"usesplunkdeploy01-stream:ip-main"
0,0,21,00,Tuesday,"usesplunkfwd01-detectify_findings-main"
15,15,21,00,Tuesday,"usesplunkfwd01-exec-main"
0,0,21,00,Wednesday,"34.193.54.29:8088-httpevent-main"
0,0,21,00,Wednesday,"splunkes01-ess_content_importer-main"
"333.32060874978265","468.67939125021735",21,00,Wednesday,"splunkes01-stream:ip-main"
15,15,21,00,Wednesday,"splunksearch01-exec-main"
15,15,21,00,Wednesday,"splunksearch02-exec-main"
0,0,21,00,Wednesday,"splunksearch02-stash-main"
15,15,21,00,Wednesday,"splunksearch03-exec-main"
"897.70213240716630","1020.29786759283370",21,00,Wednesday,"usesplunkdeploy01-stream:ip-main"
0,0,21,00,Wednesday,"usesplunkfwd01-detectify_findings-main"
"15.2928932188134520","16.7071067811865460",21,00,Wednesday,"usesplunkfwd01-exec-main"
0,0,21,15,Friday,"34.193.54.29:8088-httpevent-main"
0,0,21,15,Friday,"splunkes01-ess_content_importer-main"
"317.450033288962800","392.549966711037200",21,15,Friday,"splunkes01-stream:ip-main"
15,15,21,15,Friday,"splunksearch01-exec-main"
15,15,21,15,Friday,"splunksearch02-exec-main"
0,0,21,15,Friday,"splunksearch02-stash-main"
15,15,21,15,Friday,"splunksearch03-exec-main"
"152.3384922437426","1767.6615077562574",21,15,Friday,"usesplunkdeploy01-stream:ip-main"
0,0,21,15,Friday,"usesplunkfwd01-detectify_findings-main"
15,15,21,15,Friday,"usesplunkfwd01-exec-main"
0,0,21,15,Monday,"34.193.54.29:8088-httpevent-main"
0,0,21,15,Monday,"splunkes01-ess_content_importer-main"
"305.287641362273300","384.712358637726700",21,15,Monday,"splunkes01-stream:ip-main"
15,15,21,15,Monday,"splunksearch01-exec-main"
15,15,21,15,Monday,"splunksearch02-exec-main"
0,0,21,15,Monday,"splunksearch02-stash-main"
15,15,21,15,Monday,"splunksearch03-exec-main"
"301.96220210673310","1604.03779789326700",21,15,Monday,"usesplunkdeploy01-stream:ip-main"
0,0,21,15,Monday,"usesplunkfwd01-detectify_findings-main"
15,15,21,15,Monday,"usesplunkfwd01-exec-main"
0,0,21,15,Saturday,"34.193.54.29:8088-httpevent-main"
0,0,21,15,Saturday,"splunkes01-ess_content_importer-main"
"304.34752415750150","335.65247584249850",21,15,Saturday,"splunkes01-stream:ip-main"
15,15,21,15,Saturday,"splunksearch01-exec-main"
15,15,21,15,Saturday,"splunksearch02-exec-main"
0,0,21,15,Saturday,"splunksearch02-stash-main"
15,15,21,15,Saturday,"splunksearch03-exec-main"
"344.61123459031353","1569.38876540968660",21,15,Saturday,"usesplunkdeploy01-stream:ip-main"
0,0,21,15,Saturday,"usesplunkfwd01-detectify_findings-main"
15,15,21,15,Saturday,"usesplunkfwd01-exec-main"
0,0,21,15,Sunday,"34.193.54.29:8088-httpevent-main"
0,0,21,15,Sunday,"splunkes01-ess_content_importer-main"
"319.419106250685600","390.580893749314400",21,15,Sunday,"splunkes01-stream:ip-main"
15,15,21,15,Sunday,"splunksearch01-exec-main"
15,15,21,15,Sunday,"splunksearch02-exec-main"
0,0,21,15,Sunday,"splunksearch02-stash-main"
15,15,21,15,Sunday,"splunksearch03-exec-main"
"339.45234056263510","1560.54765943736500",21,15,Sunday,"usesplunkdeploy01-stream:ip-main"
0,0,21,15,Sunday,"usesplunkfwd01-detectify_findings-main"
15,15,21,15,Sunday,"usesplunkfwd01-exec-main"
0,0,21,15,Thursday,"34.193.54.29:8088-httpevent-main"
0,0,21,15,Thursday,"splunkes01-ess_content_importer-main"
"304.832038022626400","369.167961977373600",21,15,Thursday,"splunkes01-stream:ip-main"
15,15,21,15,Thursday,"splunksearch01-exec-main"
15,15,21,15,Thursday,"splunksearch02-exec-main"
0,0,21,15,Thursday,"splunksearch02-stash-main"
15,15,21,15,Thursday,"splunksearch03-exec-main"
"335.5904139472054","1568.4095860527946",21,15,Thursday,"usesplunkdeploy01-stream:ip-main"
0,0,21,15,Thursday,"usesplunkfwd01-detectify_findings-main"
15,15,21,15,Thursday,"usesplunkfwd01-exec-main"
0,0,21,15,Tuesday,"34.193.54.29:8088-httpevent-main"
0,0,21,15,Tuesday,"splunkes01-ess_content_importer-main"
"293.081820415973500","382.918179584026500",21,15,Tuesday,"splunkes01-stream:ip-main"
15,15,21,15,Tuesday,"splunksearch01-exec-main"
15,15,21,15,Tuesday,"splunksearch02-exec-main"
0,0,21,15,Tuesday,"splunksearch02-stash-main"
15,15,21,15,Tuesday,"splunksearch03-exec-main"
"910.760937624410600","975.239062375589400",21,15,Tuesday,"usesplunkdeploy01-stream:ip-main"
0,0,21,15,Tuesday,"usesplunkfwd01-detectify_findings-main"
15,15,21,15,Tuesday,"usesplunkfwd01-exec-main"
0,0,21,15,Wednesday,"34.193.54.29:8088-httpevent-main"
0,0,21,15,Wednesday,"splunkes01-ess_content_importer-main"
"314.30268414554484","411.69731585445516",21,15,Wednesday,"splunkes01-stream:ip-main"
15,15,21,15,Wednesday,"splunksearch01-exec-main"
15,15,21,15,Wednesday,"splunksearch02-exec-main"
0,0,21,15,Wednesday,"splunksearch02-stash-main"
15,15,21,15,Wednesday,"splunksearch03-exec-main"
"909.332977968720000","998.667022031280000",21,15,Wednesday,"usesplunkdeploy01-stream:ip-main"
0,0,21,15,Wednesday,"usesplunkfwd01-detectify_findings-main"
15,15,21,15,Wednesday,"usesplunkfwd01-exec-main"
0,0,21,30,Friday,"34.193.54.29:8088-httpevent-main"
0,0,21,30,Friday,"splunkes01-ess_content_importer-main"
"317.062581592828340","364.937418407171660",21,30,Friday,"splunkes01-stream:ip-main"
15,15,21,30,Friday,"splunksearch01-exec-main"
15,15,21,30,Friday,"splunksearch02-exec-main"
0,0,21,30,Friday,"splunksearch02-stash-main"
15,15,21,30,Friday,"splunksearch03-exec-main"
"160.8715813537086","1765.1284186462913",21,30,Friday,"usesplunkdeploy01-stream:ip-main"
0,0,21,30,Friday,"usesplunkfwd01-detectify_findings-main"
15,15,21,30,Friday,"usesplunkfwd01-exec-main"
0,0,21,30,Monday,"34.193.54.29:8088-httpevent-main"
0,0,21,30,Monday,"splunkes01-ess_content_importer-main"
"305.139546656702750","406.860453343297250",21,30,Monday,"splunkes01-stream:ip-main"
15,15,21,30,Monday,"splunksearch01-exec-main"
15,15,21,30,Monday,"splunksearch02-exec-main"
0,0,21,30,Monday,"splunksearch02-stash-main"
15,15,21,30,Monday,"splunksearch03-exec-main"
"303.1621377966824","1600.8378622033176",21,30,Monday,"usesplunkdeploy01-stream:ip-main"
0,0,21,30,Monday,"usesplunkfwd01-detectify_findings-main"
15,15,21,30,Monday,"usesplunkfwd01-exec-main"
0,0,21,30,Saturday,"34.193.54.29:8088-httpevent-main"
0,0,21,30,Saturday,"splunkes01-ess_content_importer-main"
"310.089002051248200","379.910997948751800",21,30,Saturday,"splunkes01-stream:ip-main"
15,15,21,30,Saturday,"splunksearch01-exec-main"
15,15,21,30,Saturday,"splunksearch02-exec-main"
0,0,21,30,Saturday,"splunksearch02-stash-main"
15,15,21,30,Saturday,"splunksearch03-exec-main"
"334.81484310118210","1547.18515689881800",21,30,Saturday,"usesplunkdeploy01-stream:ip-main"
0,0,21,30,Saturday,"usesplunkfwd01-detectify_findings-main"
15,15,21,30,Saturday,"usesplunkfwd01-exec-main"
0,0,21,30,Sunday,"34.193.54.29:8088-httpevent-main"
0,0,21,30,Sunday,"splunkes01-ess_content_importer-main"
"315.096169792071700","358.903830207928300",21,30,Sunday,"splunkes01-stream:ip-main"
15,15,21,30,Sunday,"splunksearch01-exec-main"
15,15,21,30,Sunday,"splunksearch02-exec-main"
0,0,21,30,Sunday,"splunksearch02-stash-main"
15,15,21,30,Sunday,"splunksearch03-exec-main"
"350.9259910252732","1573.0740089747270",21,30,Sunday,"usesplunkdeploy01-stream:ip-main"
0,0,21,30,Sunday,"usesplunkfwd01-detectify_findings-main"
15,15,21,30,Sunday,"usesplunkfwd01-exec-main"
0,0,21,30,Thursday,"34.193.54.29:8088-httpevent-main"
0,0,21,30,Thursday,"splunkes01-ess_content_importer-main"
"311.698056603830200","368.301943396169800",21,30,Thursday,"splunkes01-stream:ip-main"
15,15,21,30,Thursday,"splunksearch01-exec-main"
15,15,21,30,Thursday,"splunksearch02-exec-main"
0,0,21,30,Thursday,"splunksearch02-stash-main"
15,15,21,30,Thursday,"splunksearch03-exec-main"
"343.23833344332","1580.76166655668",21,30,Thursday,"usesplunkdeploy01-stream:ip-main"
